"product_category_name","seller_id","seller_city","seller_state","total_ordenes","precio_promedio","costo_envio_promedio","costo_total_promedio"
telefonia,"6c177e38df6d3f34182b1f1d427231bf",curitiba,PR,46,150.0,19.03,169.03
telefonia,"7202e2ba20579a9bd1acb29e61fe71f6",franca,SP,46,239.82,19.57,259.39
telefonia,"4e922959ae960d389249c378d1c939f5",jacarei,SP,44,102.54,14.93,117.46
telefonia,"99eaacc9e6046db1c82b163c5f84869f",franca,SP,43,201.1,16.5,217.6
telefonia,c9c7905cffc4ef9ff9f113554423e671,itapecerica da serra,SP,42,56.55,14.36,70.91
telefonia,"6f892e20a171e98efe17fdb971ff319b",sao paulo,SP,41,120.78,17.38,138.16
telefonia,"7040e82f899a04d1b434b795a43b4617",sao paulo,SP,41,28.9,13.34,42.24
telefonia,"1b4c3a6f53068f0b6944d2d005c9fc89",sao ludgero,SC,32,60.6,20.32,80.92
telefonia,"18a349e75d307f4b4cc646a691ed4216",sao paulo,SP,28,25.32,13.28,38.6
telefonia,"0afccdb8a34ee5c79f7c06faf2b4d56e",uberlandia,MG,25,49.02,15.53,64.55
telefonia,"5656537e588803a555b8eb41f07a944b",brasilia,DF,25,45.13,17.47,62.6
telefonia,"240b9776d844d37535668549a396af32",niteroi,RJ,24,499.28,21.02,520.3
telefonia,"1ca7077d890b907f89be8c954a02686a",santana de parnaiba,SP,23,38.75,13.68,52.43
telefonia,"850913d59ce317156b00f3705f1c3edb",atibaia,SP,23,66.75,14.52,81.27
telefonia,cd68562d3f44870c08922d380acae552,ribeirao preto,SP,21,49.18,15.64,64.82
telefonia_fixa,b76dba6c951ab00dc4edf0a1aa88037e,sao paulo,SP,40,15.14,13.17,28.31
telefonia_fixa,"2138ccb85b11a4ec1e37afbd1c8eda1f",sao paulo,SP,35,28.67,15.1,43.76
utilidades_domesticas,"53e4c6e0f4312d4d2107a8c9cddf45cd",pedreira,SP,433,57.08,18.09,75.17
utilidades_domesticas,"955fee9216a65b617aa5c0531780ce60",sao paulo,SP,180,127.45,19.31,146.77
utilidades_domesticas,"813348c996469b40f2e028d5429d3495",jundiai,SP,179,55.47,17.8,73.27
utilidades_domesticas,f8db351d8c4c4c22c6835c19a46f01b0,salto,SP,172,48.11,13.74,61.85
utilidades_domesticas,"4830e40640734fc1c52cd21127c341d4",sao paulo,SP,117,41.56,14.33,55.9
utilidades_domesticas,"8e6cc767478edae941d9bd9eb778d77a",araguari,MG,105,60.38,20.06,80.45
utilidades_domesticas,febab0275244b9a49a623f0bd613ca2f,pedreira,SP,103,58.0,23.87,81.87
utilidades_domesticas,d94a40fd42351c259927028d163af842,baependi,MG,98,127.6,30.88,158.48
utilidades_domesticas,"7722b1df1b0e383e000397b2c11e3e19",sao bernardo do campo,SP,91,49.45,14.63,64.08
utilidades_domesticas,"98dac6635aee4995d501a3972e047414",sao paulo,SP,91,21.72,12.51,34.23
utilidades_domesticas,"0adac9fbd9a2b63cccaac4f8756c1ca8",louveira,SP,89,69.71,15.47,85.18
utilidades_domesticas,"59b22a78efb79a4797979612b885db36",uberlandia,MG,84,168.97,35.24,204.21
utilidades_domesticas,"0bae85eb84b9fb3bd773911e89288d54",itajai,SP,76,58.86,20.08,78.94
utilidades_domesticas,"688756f717c462a206ad854c5027a64a",guarulhos,SP,75,62.21,19.22,81.43
utilidades_domesticas,"7299e27ed73d2ad986de7f7c77d919fa",araguari,MG,73,20.89,15.26,36.15
utilidades_domesticas,"729f06993dac8e860d4f02d7088ca48a",limeira,SP,72,187.13,49.36,236.49
utilidades_domesticas,ce7d1888639e6fb06b2749cbfdac1ff7,baependi,MG,70,141.37,34.8,176.17
utilidades_domesticas,"9de4643a8dbde634fe55621059d92273",joinville,SC,69,233.71,21.81,255.52
utilidades_domesticas,ca3bd7cd9f149df75950150d010fe4a2,sao paulo,SP,69,67.92,22.97,90.89
utilidades_domesticas,b6d44737c043328708f6749c2dbe50bd,santo andre,SP,62,67.12,19.57,86.69
utilidades_domesticas,"06579cb253ecd5a3a12a9e6eb6bf8f47",sao paulo - sp,SP,59,64.72,18.38,83.1
utilidades_domesticas,"1b4c3a6f53068f0b6944d2d005c9fc89",sao ludgero,SC,58,161.99,29.74,191.72
utilidades_domesticas,"3be634553519fb6536a03e1358e9fdc7",sao paulo,SP,56,63.7,20.62,84.32
utilidades_domesticas,"4c18691b6037662be2df78a765d98ab5",sao paulo,SP,55,50.14,17.07,67.21
utilidades_domesticas,"6edacfd9f9074789dad6d62ba7950b9c",guarulhos,SP,54,51.48,13.29,64.77
utilidades_domesticas,cc63f0dd2acba93ffed4fe9f8e0321fa,sao jose do rio preto,SP,54,111.75,22.27,134.02
utilidades_domesticas,"0dd184061fb0eaa7ca37932c68ab91c5",guarulhos,SP,53,107.01,23.12,130.14
utilidades_domesticas,"4992e76a42cb3aad7a7047e0d3d7e729",sao paulo,SP,52,30.01,13.45,43.46
utilidades_domesticas,"91f848e9f4be368f4318775aac733370",sao paulo,SP,52,88.91,17.71,106.63
utilidades_domesticas,aced59e9b31ef866a94f9e7f29d8d418,sao paulo,SP,52,113.08,15.65,128.73
utilidades_domesticas,e26901d5ab434ce92fd9b5c256820a4e,maua,SP,48,62.44,14.35,76.79
utilidades_domesticas,e333046ce6517bd8bb510291d44f0130,ipaussu,SP,48,80.19,19.67,99.86
utilidades_domesticas,fffd5413c0700ac820c7069d66d98c89,amparo,SP,47,140.89,47.95,188.84
utilidades_domesticas,"994f04b3718c2bab35c2adfa8afecd2a",jaguariuna,SP,46,60.78,13.57,74.35
utilidades_domesticas,b8bc237ba3788b23da09c0f1f3a3288c,itajai,SC,45,291.19,41.18,332.37
utilidades_domesticas,b410bdd36d5db7a65dcd42b7ead933b8,goiania,GO,44,175.61,22.88,198.49
utilidades_domesticas,e5a38146df062edaf55c38afa99e42dc,sao paulo,SP,44,90.39,12.62,103.01
utilidades_domesticas,"33a17d60c64393351ebf1ef860f4e0f2",porto alegre,RS,43,173.46,27.22,200.68
utilidades_domesticas,"95e03ca3d4146e4011985981aeb959b9",rio de janeiro,RJ,42,54.79,16.0,70.78
utilidades_domesticas,"99a54764c341d5dc80b4a8fac4eba3fb",sao paulo,SP,41,52.91,20.01,72.92
utilidades_domesticas,cd06602b43d8800bd0afad514919d35c,sao paulo,SP,41,33.79,13.6,47.39
utilidades_domesticas,dbb9b48c841a0e39e21f98e1a6b2ec3e,sao paulo,SP,40,48.95,12.89,61.84
utilidades_domesticas,e63e8bfa530fb16910dd6956e592bb81,guarulhos,SP,39,30.55,14.99,45.54
utilidades_domesticas,a2e874074c877c5a05abae80ad6e488f,sao jose do rio preto,SP,37,170.91,25.78,196.69
utilidades_domesticas,"2ff97219cb8622eaf3cd89b7d9c09824",salto,SP,36,47.91,13.58,61.5
utilidades_domesticas,"32b8764b4ef628b53608fc34011fcc13",lages,SC,36,233.79,78.17,311.96
utilidades_domesticas,dfa0c4c6229ab200a4a1336b4d7128ff,florianopolis,SC,36,51.3,20.3,71.6
utilidades_domesticas,"65febd49fd28ec955651299159b1f527",sao paulo,SP,35,107.99,24.54,132.53
utilidades_domesticas,"835f0f7810c76831d6c7d24c7a646d4d",sao paulo,SP,35,104.64,20.81,125.45
utilidades_domesticas,"7040e82f899a04d1b434b795a43b4617",sao paulo,SP,32,96.41,18.91,115.32
utilidades_domesticas,c68fb906c8f4b4b946d8386bfa6e5467,jaboticabal,SP,30,79.17,18.26,97.43
utilidades_domesticas,"3ab971ce71839580d2ae5b4e40fe8044",sao paulo,SP,29,135.96,23.59,159.55
utilidades_domesticas,"8b28d096634035667e8263d57ba3368c",sao jose dos campos,SP,28,42.26,16.96,59.23
utilidades_domesticas,"671585f5a2af58b6e276bc01003c0d2b",curitiba,PR,27,46.07,16.6,62.67
utilidades_domesticas,"7a241947449cc45dbfda4f9d0798d9d0",jacutinga,MG,27,103.64,32.28,135.92
utilidades_domesticas,cc5a78bbad32776dc4e3af205218368c,divinopolis,MG,27,84.52,35.33,119.85
utilidades_domesticas,"4bfc7a4a1cf8d4d2121c27422d9e50b5",sao paulo,SP,26,203.11,26.68,229.79
utilidades_domesticas,"520b493b57809f446cb0a233bb3e25c7",santos,SP,26,48.9,14.56,63.46
utilidades_domesticas,"5b179e9e8cc7ab6fd113a46ca584da81",sao paulo,SP,26,136.69,16.99,153.68
utilidades_domesticas,"9f505651f4a6abe901a56cdc21508025",sao paulo,SP,26,46.46,12.05,58.52
utilidades_domesticas,ed4311e67debd72b8610a5347a743087,guarulhos,SP,25,139.85,27.18,167.03
utilidades_domesticas,"17ca9b9e9b9ef8fdb529001b49ebb50f",betim,MG,24,119.62,17.85,137.47
utilidades_domesticas,f76a3b1349b6df1ee875d1f3fa4340f0,sao paulo,SP,24,173.37,24.51,197.87
utilidades_domesticas,f0b47fbbc6dee9aafe415a6e33051b3f,maua,SP,23,41.21,16.56,57.77
utilidades_domesticas,"0be8ff43f22e456b4e0371b2245e4d01",sao paulo,SP,22,48.3,14.84,63.15
utilidades_domesticas,"57c764b4a836300be881e2ff86e449f9",ribeirao preto,SP,22,19.42,16.08,35.5
utilidades_domesticas,f0837c8d71434931d9e38e7b79234797,arvorezinha,RS,22,149.87,26.19,176.06
utilidades_domesticas,"3785b653b1b82de85ab47dd139938091",ampere,PR,21,64.67,20.05,84.72
utilidades_domesticas,"7dc8c42cc750eeafea6c85712ffee9bf",sao paulo,SP,21,137.63,24.65,162.28
